Time,GyroscopeX,GyroscopeY,GyroscopeZ 
7.916501,-0.98,-1.833,1.525
7.926994,-1.54,-2.052,1.557
7.937487,-1.47,-2.06,1.201
7.94798,-1.33,-1.78,0.823
7.958473,-1.33,-2.161,0.969
7.968966,-1.4,-1.508,1.298
7.979459,-1.47,-1.358,1.253
7.989952,-1.47,-1.67,1.411
8.000445,-1.19,-1.865,1.306
8.010938,-1.19,-1.451,1.379
8.021431,-0.98,-1.383,1.391
8.031924,-0.56,-1.095,1.371
8.042417,-0.14,-0.681,1.444
8.05291,0.14,-0.746,1.006
8.063403,0.35,-0.795,1.281
8.073896,0.98,-0.681,1.444
8.084361,1.33,-0.405,1.492
8.094826,1.4,-0.474,1.48
8.105291,1.47,-0.831,1.488
8.115756,1.82,-0.531,1.399
8.126221,2.03,-0.531,1.399
8.136686,2.24,-1.079,0.876
8.147151,2.24,-1.083,1.302
8.157616,2.03,-1.37,1.322
8.168081,2.31,-1.233,1.346
8.178546,2.24,-1.184,1.071
8.189011,1.96,-1.083,1.302
8.199476,1.82,-1.334,1.115
8.209944,2.17,-1.589,1.355
8.220412,1.89,-1.658,1.342
8.23088,1.89,-1.52,1.367
8.241348,1.96,-1.107,1.44
8.251816,1.82,-1.577,1.286
8.262284,2.03,-1.439,1.31
8.272752,2.59,-1.464,1.448
8.28322,2.45,-1.808,1.387
8.293688,2.52,-1.545,1.505
8.304156,2.87,-1.2,1.565
8.314624,2.87,-1.301,1.334
8.325092,3.29,-1.346,1.184
8.335545,3.36,-0.957,1.395
8.345998,3.57,-0.624,1.525
8.356451,3.36,-0.981,1.533
8.366904,2.94,-1.305,1.76
8.377357,2.87,-1.614,1.492
8.38781,2.66,-1.808,1.387
8.398263,2.52,-1.739,1.399
8.408716,2.45,-1.731,1.756
8.419169,2.45,-1.764,1.537
8.429622,2.45,-1.533,1.436
8.440075,2.66,-1.52,1.367
8.450528,2.24,-1.812,1.813
8.460981,2.17,-1.808,1.387
8.471434,2.03,-1.464,1.448
8.481894,1.89,-1.176,1.428
8.492354,1.68,-1.37,1.322
8.502814,1.4,-1.099,1.797
8.513274,1.4,-1.204,1.991
8.523734,1.19,-0.949,1.752
8.534194,1.12,-0.855,1.626
8.544654,0.98,-1.374,1.748
8.555114,0.84,-1.63,1.987
8.565574,0.7,-1.654,2.125
8.576034,0.56,-2.06,2.409
8.586494,0.56,-2.197,2.385
8.596954,0.56,-2.222,2.523
8.607428,0.63,-2.968,2.32
8.617902,0.91,-3.163,2.214
8.628376,1.33,-3.069,2.089
8.63885,1.33,-3.471,1.947
8.649324,1.61,-3.021,1.813
8.659798,1.89,-2.96,1.468
8.670272,2.03,-2.741,1.436
8.680746,1.96,-2.526,1.829
8.69122,2.1,-2.149,2.109
8.701694,1.89,-1.873,2.158
8.712168,1.82,-1.541,2.287
8.722642,1.33,-1.715,2.47
8.733124,1.54,-1.22,2.486
8.743606,1.33,-1.184,2.279
8.754088,1.4,-1.009,2.097
8.76457,1.26,-1.078,2.084
8.775052,1.33,-1.18,1.853
8.785534,0.98,-1.65,1.699
8.796016,1.12,-1.443,1.736
8.806498,1.33,-1.455,1.805
8.81698,0.7,-1.589,1.355
8.827462,0.77,-1.61,1.067
8.837944,0.35,-1.987,0.787
8.848426,0.07,-2.246,1.452
8.858908,0.07,-2.185,2.316
8.86939,0.14,-2.023,2.202
8.879884,0.35,-2.319,1.866
8.890378,0.42,-2.364,1.716
8.900872,0.28,-2.331,1.935
8.911366,0.42,-2.376,1.785
8.92186,0.63,-2.352,1.647
8.932354,0.84,-2.384,1.428
8.942848,1.05,-2.327,1.509
8.953342,1.33,-2.388,1.853
8.963836,1.68,-2.676,1.874
8.97433,1.82,-2.364,1.716
8.984824,2.1,-2.583,1.748
8.995318,1.96,-2.502,1.691
9.005809,1.89,-2.388,1.853
9.0163,1.68,-2.538,1.898
9.026791,1.47,-2.988,2.032
9.037282,1.54,-3.601,2.279
9.047773,1.61,-3.718,2.543
9.058264,1.61,-4.294,2.584
9.068755,1.89,-4.926,2.543
9.079246,2.03,-5.527,2.722
9.089737,1.82,-5.965,2.787
9.100228,1.75,-6.204,2.531
9.110719,2.03,-6.707,2.158
9.12121,2.24,-6.97,2.041
9.131701,1.89,-6.593,2.32
9.142201,1.82,-6.751,2.008
9.152701,1.75,-6.946,1.903
9.163201,2.31,-7.335,1.692
9.173701,2.1,-7.027,1.96
9.184201,2.31,-7.21,1.785
9.194701,2.31,-7.124,1.303
9.205201,2.52,-7.352,0.978
9.215701,2.87,-7.096,0.739
9.226201,2.73,-7.376,1.116
9.236701,2.87,-7.408,0.897
9.247201,2.87,-7.376,1.116
9.257701,3.01,-7.558,0.942
9.268204,3.43,-7.319,1.197
9.278707,3.57,-7.181,1.222
9.28921,3.99,-7.011,1.465
9.299713,3.78,-6.435,1.424
9.310216,3.71,-6.642,1.388
9.320719,3.71,-6.691,1.663
9.331222,3.78,-6.427,1.781
9.341725,3.85,-5.819,1.959
9.352228,4.13,-5.478,2.446
9.362731,4.06,-4.732,2.649
9.373234,4.48,-4.545,2.397
9.383737,5.39,-4.566,2.109
9.39424,5.88,-4.517,1.833
9.404718,6.58,-3.88,2.657
9.415196,8.05,-3.965,3.139
9.425674,9.24,-3.552,3.212
9.436152,10.29,-3.677,3.119
9.44663,11.48,-3.75,3.532
9.457108,11.76,-3.823,3.946
9.467586,12.32,-3.385,3.881
9.478064,12.39,-3.312,3.467
9.488542,11.9,-3.057,3.228
9.49902,11.2,-2.319,3.074
9.509498,9.94,-2.088,2.973
9.519976,8.33,-1.784,2.458
9.530454,7.07,-2.076,1.695
9.540957,5.46,-2.477,1.553
9.55146,3.71,-2.145,1.683
9.561963,2.03,-2.043,1.914
9.572466,0.42,-2.031,1.845
9.582969,-0.91,-2.279,1.233
9.593472,-2.38,-2.656,0.953
9.603975,-3.64,-2.936,1.33
9.614478,-4.48,-3.037,1.099
9.624981,-5.25,-3.564,0.864
9.635484,-5.39,-4.002,0.929
9.645987,-5.88,-4.327,1.156
9.65649,-5.6,-4.744,1.509
9.666993,-4.97,-5.162,1.862
9.677496,-3.99,-5.235,2.276
9.688005,-2.87,-5.409,2.458
9.698514,-1.75,-5.494,2.941
9.709023,-0.91,-5.604,3.561
9.719532,0.21,-5.551,4.068
9.730041,1.26,-5.543,4.425
9.74055,2.31,-6.118,4.465
9.751059,3.57,-5.255,4.404
9.761568,4.69,-5.161,4.279
9.772077,5.25,-5.137,4.141
9.782586,6.3,-4.756,3.995
9.793095,7.14,-4.505,4.181
9.803604,7.49,-4.505,4.181
9.814113,8.19,-4.354,4.137
9.824652,8.33,-4.249,3.942
9.835191,8.61,-4.269,3.654
9.84573,8.82,-4.176,3.528
9.856269,8.68,-4.14,3.322
9.866808,8.4,-4.026,3.484
9.877347,8.33,-4.229,3.022
9.887886,7.91,-4.03,2.701
9.898425,7.7,-4.075,2.551
9.908964,7.7,-3.909,3.22
9.919503,7.56,-3.941,3.001
9.930042,8.05,-3.896,3.151
9.940581,8.26,-3.677,3.119
9.951109,8.47,-3.552,3.212
9.961637,8.4,-3.381,3.455
9.972165,8.4,-3.183,3.135
9.982693,8.89,-3.568,3.707
9.993221,9.38,-3.698,4.039
10.003749,9.73,-3.572,4.133
10.014277,9.87,-3.483,4.433
10.024805,10.08,-3.426,4.514
10.035333,10.01,-3.369,4.595
10.045861,9.8,-3.126,4.424
10.056389,10.01,-2.976,4.38
10.066917,9.8,-3.32,4.319
10.077445,9.8,-3.434,4.157
10.087981,10.29,-3.053,4.011
10.098517,10.15,-2.765,3.99
10.109053,10.01,-3.175,3.492
10.119589,9.38,-3.621,3.2
10.130125,9.24,-3.633,3.269
10.140661,9.24,-3.276,3.261
10.151197,9.1,-3.434,2.948
10.161733,8.68,-3.236,2.628
10.172269,8.75,-2.907,1.975
10.182805,8.47,-2.94,1.756
10.193341,7.91,-2.903,1.549
10.203877,7.56,-2.603,1.46
10.214413,7.14,-2.558,1.61
10.224949,6.72,-2.015,1.351
10.235456,6.44,-2.06,1.201
10.245963,6.02,-1.654,0.917
10.25647,5.39,-1.147,0.864
10.266977,4.76,-0.876,1.338
10.277484,4.55,-0.843,1.557
10.287991,4.13,-0.786,1.638
10.298498,3.85,-0.786,1.638
10.309005,3.85,-0.855,1.626
10.319512,3.36,-1.009,2.097
10.330019,2.94,-1.772,2.389
10.340526,2.8,-2.06,2.409
10.351033,3.15,-2.494,2.048
10.36154,3.29,-2.676,1.874
10.372033,3.22,-2.781,2.068
10.382526,3.85,-2.567,1.253
10.393019,3.78,-2.327,1.509
10.403512,3.71,-2.441,1.347
10.414005,3.71,-2.311,1.014
10.424498,3.85,-1.991,1.213
10.434991,3.36,-2.396,1.497
10.445484,3.36,-1.808,1.387
10.455977,3.15,-1.577,1.286
10.46647,3.08,-1.488,1.586
10.476963,2.59,-1.889,1.444
10.487456,2.52,-1.188,1.496
10.497935,2.1,-1.005,1.671
10.508414,2.17,-1.168,1.784
10.518893,2.38,-1.086,1.728
10.529372,2.17,-1.281,1.622
10.539851,1.89,-0.88,1.764
10.55033,1.68,-1.066,2.015
10.560809,1.68,-1.224,1.703
10.571288,1.4,-1.277,1.196
10.581767,1.47,-1.095,1.371
10.592246,1.12,-1.293,1.691
10.602725,1.05,-1.249,1.841
10.613204,1.12,-1.512,1.724
10.623683,0.84,-1.65,1.699
10.634137,0.77,-1.293,1.691
10.644591,0.98,-1.362,1.679
10.655045,0.98,-1.419,1.598
10.665499,1.61,-1.658,1.342
10.675953,1.96,-1.533,1.436
10.686407,1.89,-1.293,1.691
10.696861,1.82,-1.443,1.736
10.707315,1.75,-1.719,1.687
10.717769,1.61,-1.581,1.711
10.728223,1.61,-1.362,1.679
10.738677,1.33,-1.549,1.93
10.749131,1.47,-1.606,1.849
10.759585,0.98,-1.569,1.642
10.770028,0.91,-1.602,1.424
10.780471,0.84,-1.318,1.829
10.790914,0.56,-1.837,1.951
10.801357,0.35,-1.731,1.756
10.8118,0.63,-1.707,1.618
10.822243,0.21,-1.719,1.687
10.832686,0.28,-1.796,1.318
10.843129,0.07,-1.565,1.217
10.853572,0.14,-1.257,1.484
10.864015,0.21,-1.269,1.553
10.874458,0.42,-1.614,1.492
10.884901,0.28,-1.257,1.484
10.895369,0.49,-0.819,1.419
10.905837,0.56,-0.555,1.537
10.916305,0.35,-1.05,1.521
10.926773,0.07,-0.774,1.569
10.937241,0.0,-0.876,1.338
10.947709,-0.14,-0.953,0.969
10.958177,-0.21,-0.945,1.326
10.968645,-0.07,-1.001,1.245
10.979113,0.0,-1.058,1.164
10.989581,0.0,-1.038,1.452
11.000049,-0.07,-1.301,1.334
11.010517,0.14,-1.188,1.496
11.020985,0.21,-1.095,1.371
11.031441,-0.14,-1.557,1.574
11.041897,-0.14,-1.5,1.655
11.052353,0.07,-1.383,1.391
11.062809,-0.14,-1.488,1.586
11.073265,0.14,-1.293,1.691
11.083721,0.14,-1.305,1.76
11.094177,0.14,-1.05,1.521
11.104633,0.35,-0.969,1.464
11.115089,0.07,-1.038,1.452
11.125545,0.42,-1.143,1.646
11.136001,0.28,-1.549,1.93
11.146457,0.14,-1.93,2.076
11.156928,-0.14,-2.218,2.097
11.167399,0.21,-2.279,2.441
11.17787,0.28,-2.392,2.279
11.188341,0.49,-2.53,2.255
11.198812,0.42,-2.4,1.922
11.209283,0.77,-2.238,1.809
11.219754,0.84,-2.364,1.716
11.230225,1.33,-2.177,1.464
11.240696,1.61,-1.889,1.444
11.251167,1.75,-1.946,1.363
11.261638,1.47,-1.48,1.943
11.272109,1.33,-1.378,2.174
11.282591,1.26,-0.977,2.316
11.293073,1.47,-1.09,2.153
11.303555,1.4,-0.839,2.34
11.314037,1.26,-0.778,1.995
11.324519,1.12,-0.847,1.983
11.335001,1.33,-1.18,1.853
11.345483,1.47,-1.537,1.861
11.355965,1.33,-1.63,1.987
11.366447,1.12,-1.597,2.206
11.376929,0.98,-1.723,2.113
11.387411,1.12,-1.926,1.651
11.397893,1.4,-1.845,1.594
11.408375,1.12,-2.1,1.833
11.418854,0.98,-2.08,2.121
11.429333,0.77,-2.023,2.202
11.439812,0.7,-1.861,2.089
11.450291,0.91,-1.979,2.352
11.46077,0.98,-1.735,2.182
11.471249,1.4,-1.618,1.918
11.481728,1.75,-1.581,1.711
11.492207,2.1,-1.5,1.655
11.502686,2.31,-1.638,1.63
11.513165,2.31,-1.533,1.436
11.523644,2.45,-1.476,1.517
11.534123,2.59,-1.269,1.553
11.544602,2.59,-1.095,1.371
11.5551,2.66,-1.326,1.472
11.565598,2.59,-1.383,1.391
11.576096,2.52,-1.22,1.277
11.586594,2.52,-1.488,1.586
11.597092,2.59,-1.399,1.886
11.60759,2.31,-1.245,1.415
11.618088,2.38,-1.395,1.46
11.628586,2.38,-1.35,1.61
11.639084,2.24,-1.451,1.379
11.649582,2.03,-1.439,1.31
11.66008,1.82,-1.289,1.265
11.670578,1.75,-1.37,1.322
11.681086,1.61,-1.289,1.265
11.691594,1.75,-0.876,1.338
11.702102,1.61,-0.726,1.294
11.71261,1.75,-0.77,1.144
11.723118,1.89,-0.276,1.16
11.733626,2.1,-0.62,1.099
11.744134,1.96,-0.563,1.18
11.754642,1.75,-0.714,1.225
11.76515,1.61,-0.563,1.18
11.775658,1.82,-0.503,0.835
11.786166,1.82,-0.519,1.33
11.796674,1.75,-0.6,1.387
11.807182,1.75,-0.831,1.488
11.817701,1.96,-1.326,1.472
11.82822,1.54,-1.095,1.371
11.838739,1.47,-1.403,1.103
11.849258,1.61,-1.289,1.265
11.859777,1.33,-1.358,1.253
11.870296,1.47,-1.634,1.205
11.880815,1.26,-1.634,1.205
11.891334,1.4,-1.188,1.496
11.901853,1.33,-0.957,1.395
11.912372,1.12,-0.912,1.545
11.922891,1.05,-0.957,1.395
11.93341,0.98,-0.827,1.063
11.943926,0.77,-0.819,1.419
11.954442,0.77,-1.05,1.521
11.964958,0.84,-0.843,1.557
11.975474,0.84,-0.993,1.602
11.98599,0.84,-1.378,2.174
11.996506,0.91,-1.849,2.02
12.007022,0.98,-2.218,2.097
12.017538,0.91,-2.218,2.097
12.028054,0.91,-1.999,2.064
12.03857,1.47,-2.084,1.338
12.049086,1.68,-1.954,1.006
12.059602,1.75,-1.792,0.892
12.070118,1.89,-1.435,0.884
12.080646,1.61,-1.083,1.302
12.091174,1.96,-0.795,1.281
12.101702,1.75,-0.645,1.237
12.11223,1.54,-0.373,1.711
12.122758,1.47,-0.004,1.634
12.133286,1.05,0.26,1.752
12.143814,1.05,-0.13,1.541
12.154342,1.4,-0.004,1.634
12.16487,0.91,0.171,1.452
12.175398,0.98,-0.381,1.354
12.185926,0.98,-0.75,1.432
12.196454,0.77,-1.07,1.233
12.206982,0.7,-1.22,1.277
12.217541,0.91,-1.37,1.322
12.2281,0.98,-1.553,1.148
12.238659,0.77,-1.447,0.953
12.249218,0.84,-1.435,0.884
12.259777,1.05,-1.614,1.492
12.270336,1.12,-1.638,1.63
12.280895,1.26,-1.739,1.399
12.291454,1.47,-1.164,1.359
12.302013,1.4,-1.508,1.298
12.312572,1.54,-1.155,1.715
12.323131,1.61,-1.119,1.509
12.33369,1.89,-0.795,1.281
12.344263,1.89,-0.851,1.2
12.354836,2.03,-0.689,1.087
12.365409,2.17,-0.726,1.294
12.375982,2.24,-1.176,1.428
12.386555,1.82,-0.957,1.395
12.397128,1.82,-0.393,1.423
12.407701,1.75,-0.957,1.395
12.418274,1.47,-1.07,1.233
12.428847,1.54,-0.876,1.338
12.43942,1.47,-0.957,1.395
12.449993,0.98,-0.945,1.326
12.460566,0.84,-0.981,1.533
12.471139,0.77,-1.164,1.359
12.481737,0.91,-1.281,1.622
12.492335,1.05,-0.981,1.533
12.502933,0.84,-0.831,1.488
12.513531,0.77,-0.831,1.488
12.524129,0.7,-0.612,1.456
12.534727,0.84,-0.843,1.557
12.545325,0.77,-0.718,1.65
12.555923,0.84,-0.774,1.569
12.566521,0.91,-0.255,1.448
12.577119,0.98,-0.592,1.744
12.587717,1.05,-0.855,1.626
12.598315,1.26,-0.786,1.638
12.608922,1.05,-0.718,1.65
12.619529,0.98,-1.026,1.383
12.630136,0.84,-0.989,1.176
12.640743,1.05,-1.107,1.44
12.65135,1.19,-1.451,1.379
12.661957,1.54,-1.602,1.424
12.672564,1.54,-1.281,1.622
12.683171,1.61,-1.476,1.517
12.693778,1.68,-1.464,1.448
12.704385,1.4,-1.565,1.217
12.714992,1.33,-1.451,1.379
12.725599,1.26,-1.269,1.553
12.736206,1.26,-1.33,1.898
12.746788,1.19,-1.241,2.198
12.75737,1.4,-1.237,1.772
12.767952,1.68,-1.107,1.44
12.778534,1.4,-0.969,1.464
12.789116,1.33,-1.155,1.715
12.799698,1.47,-1.33,1.898
12.81028,1.54,-1.387,1.817
12.820862,1.47,-1.893,1.87
12.831444,1.54,-2.023,2.202
12.842026,1.68,-2.161,2.178
12.852608,1.89,-2.275,2.016
12.86319,1.89,-2.043,1.914
12.873772,2.17,-1.695,1.549
12.884354,2.03,-1.508,1.298
12.894936,2.38,-1.472,1.091
12.905528,2.45,-1.289,1.265
12.91612,2.45,-1.703,1.192
12.926712,2.31,-1.427,1.241
12.937304,1.96,-1.164,1.359
12.947896,1.68,-0.486,1.549
12.958488,1.61,-0.385,1.78
12.96908,1.47,-0.235,1.736
12.979672,1.33,0.041,1.784
12.990264,1.26,0.122,1.727
13.000856,1.19,-0.28,1.586
13.011425,1.26,-0.349,1.573
13.021994,1.33,-0.543,1.468
13.032563,1.54,-1.005,1.671
13.043132,1.19,-1.395,1.46
13.053701,1.19,-1.439,1.31
13.06427,1.05,-1.447,0.953
13.074839,0.84,-1.529,1.01
13.085408,1.12,-1.626,1.561
13.095977,0.7,-1.561,1.999
13.106546,0.7,-1.674,1.837
13.117115,0.84,-1.423,2.024
13.127684,0.98,-1.399,1.886
13.138253,1.12,-1.18,1.853
13.148774,1.47,-1.05,1.521
13.159295,1.89,-0.989,1.176
13.169816,1.89,-0.945,1.326
13.180337,1.96,-1.233,1.346
13.190858,2.17,-1.257,1.484
13.201379,2.03,-0.969,1.464
13.2119,1.89,-0.774,1.569
13.222421,2.31,-1.188,1.496
13.232942,2.03,-1.038,1.452
13.243463,1.82,-0.693,1.513
13.253984,1.82,-0.993,1.602
13.264505,1.61,-1.062,1.59
13.275026,1.47,-1.443,1.736
13.285534,1.68,-1.35,1.61
13.296042,1.75,-1.407,1.529
13.30655,1.54,-1.658,1.342
13.317058,1.47,-1.472,1.091
13.327566,1.4,-1.589,1.355
13.338074,1.54,-1.67,1.411
13.348582,1.54,-1.326,1.472
13.35909,1.54,-1.107,1.44
13.369598,1.4,-1.111,1.865
13.380106,1.54,-1.086,1.728
13.390614,1.47,-0.888,1.407
13.401122,1.33,-0.543,1.468
13.41163,1.33,-0.957,1.395
13.422096,1.61,-0.912,1.545
13.432562,1.4,-0.758,1.075
13.443028,1.61,-0.795,1.281
13.453494,1.68,-0.9,1.476
13.46396,1.26,-0.88,1.764
13.474426,1.4,-1.143,1.646
13.484892,1.47,-1.2,1.565
13.495358,1.4,-1.407,1.529
13.505824,1.47,-1.427,1.241
13.51629,1.19,-1.233,1.346
13.526756,0.91,-1.038,1.452
13.537222,1.19,-1.395,1.46
13.547688,1.05,-1.245,1.415
13.558154,1.12,-1.151,1.29
13.568573,1.4,-1.05,1.521
13.578992,1.19,-0.912,1.545
13.589411,1.05,-0.888,1.407
13.59983,1.19,-0.722,0.868
13.610249,1.19,-0.462,1.411
13.620668,1.33,-0.511,1.687
13.631087,1.19,-0.697,1.938
13.641506,1.26,-1.018,1.74
13.651925,1.54,-1.135,2.003
13.662344,1.4,-1.691,2.332
13.672763,1.54,-1.885,2.226
13.683182,1.61,-1.861,2.089
13.693572,1.61,-2.145,1.683
13.703962,1.61,-2.242,1.026
13.714352,1.75,-1.942,0.937
13.724742,1.89,-1.618,0.71
13.735132,2.24,-1.849,0.811
13.745522,1.96,-1.31,0.977
13.755912,2.03,-1.115,1.083
13.766302,1.61,-0.624,1.525
13.776692,1.54,0.077,1.577
13.787082,1.54,0.491,1.65
13.797472,1.33,0.592,1.881
13.807862,1.19,0.548,1.731
13.818252,0.98,0.146,1.59
13.828621,1.12,-0.292,1.654
13.83899,1.19,-0.58,1.675
13.849359,1.26,-0.762,1.5
13.859728,1.26,-1.589,1.355
13.870097,1.19,-1.496,1.229
13.880466,0.84,-1.31,0.977
13.890835,0.56,-1.731,0.548
13.901204,0.7,-1.857,0.454
13.911573,0.49,-1.869,0.523
13.921942,0.49,-1.679,1.055
13.932311,0.42,-1.338,1.541
13.94268,0.35,-1.431,1.667
13.953063,0.42,-1.731,1.756
13.963446,0.98,-1.03,1.809
13.973829,1.26,-0.774,1.569
13.984212,1.05,-0.855,1.626
13.994595,1.19,-0.876,1.338
14.004978,1.54,-0.405,1.492
14.015361,1.61,-0.681,1.444
14.025744,1.75,-0.669,1.375
14.036127,1.96,-0.669,1.375
14.04651,1.82,-0.819,1.419
14.056893,2.03,-0.762,1.5
14.067276,1.96,-0.957,1.395
14.077658,1.89,-1.233,1.346
14.08804,1.61,-0.969,1.464
14.098422,1.54,-1.07,1.233
14.108804,1.61,-1.322,1.046
14.119186,1.68,-1.496,1.229
14.129568,1.19,-1.257,1.484
14.13995,1.05,-1.196,1.14
14.150332,1.05,-1.289,1.265
14.160714,1.12,-1.338,1.541
14.171096,1.33,-1.281,1.622
14.181478,1.33,-1.326,1.472
14.19186,1.19,-1.155,1.715
14.202242,1.26,-1.119,1.509
14.212673,1.05,-0.981,1.533
14.223104,1.26,-1.005,1.671
14.233535,1.4,-0.649,1.663
14.243966,1.33,-0.843,1.557
14.254397,1.4,-0.361,1.642
14.264828,1.26,-0.649,1.663
14.275259,1.4,-1.05,1.521
14.28569,1.54,-1.05,1.521
14.296121,1.54,-1.107,1.44
14.306552,1.68,-1.257,1.484
14.316983,1.54,-1.164,1.359
14.327414,1.75,-1.026,1.383
14.337864,1.61,-1.038,1.452
14.348314,1.82,-1.119,1.509
14.358764,1.75,-1.245,1.415
14.369214,1.47,-1.164,1.359
14.379664,1.4,-0.969,1.464
14.390114,1.12,-0.855,1.626
14.400564,0.98,-0.843,1.557
14.411014,1.19,-0.868,1.695
14.421464,1.12,-0.636,1.594
14.431914,1.12,-0.531,1.399
14.442364,1.12,-0.831,1.488
14.452814,1.33,-1.05,1.521
14.463264,1.26,-1.237,1.772
14.473763,1.75,-1.581,1.711
14.484262,1.68,-1.435,2.093
14.494761,1.68,-1.747,2.251
14.50526,1.75,-2.116,2.328
14.515759,1.54,-1.954,2.214
14.526258,2.17,-2.376,1.785
14.536757,2.52,-2.417,1.209
14.547256,2.87,-2.035,1.063
14.557755,2.94,-1.792,0.892
14.568254,3.01,-1.516,0.941
14.578753,3.01,-1.391,1.034
14.589252,2.94,-1.176,1.428
14.59976,2.73,-0.73,1.719
14.610268,2.94,-0.754,1.857
14.620776,2.52,-0.608,2.238
14.631284,2.24,-0.296,2.08
14.641792,2.24,-0.328,1.861
14.6523,2.03,-0.446,2.125
14.662808,1.96,-0.721,2.076
14.673316,2.1,-1.216,2.06
14.683824,2.59,-2.238,1.809
14.694332,2.17,-2.421,1.634
14.70484,1.89,-2.514,1.76
14.715348,1.89,-2.51,1.334
14.725856,1.89,-2.141,1.257
14.736364,1.89,-2.429,1.278
14.746915,1.61,-2.295,1.728
14.757466,1.47,-2.388,1.853
14.768017,1.33,-2.137,2.04
14.778568,1.4,-2.06,2.409
14.789119,1.26,-1.922,2.433
14.79967,1.33,-1.678,2.263
14.810221,1.75,-1.399,1.886
14.820772,1.89,-1.362,1.679
14.831323,2.03,-1.2,1.565
14.841874,2.24,-1.131,1.578
14.852425,2.24,-1.176,1.428
14.862974,2.1,-1.155,1.715
14.873523,2.1,-1.305,1.76
14.884072,1.75,-1.261,1.91
14.894621,1.68,-1.443,1.736
14.90517,1.89,-1.431,1.667
14.915719,1.68,-1.192,1.922
14.926268,1.47,-1.443,1.736
14.936817,1.68,-1.869,1.732
14.947366,1.26,-1.95,1.789
14.957915,1.26,-2.206,2.028
14.968464,1.19,-2.145,1.683
14.979013,1.05,-1.756,1.894
14.989562,1.19,-1.743,1.825
15.000105,1.05,-1.8,1.744
15.010648,1.12,-1.5,1.655
15.021191,0.84,-1.155,1.715
15.031734,1.12,-0.957,1.395
15.042277,1.19,-0.855,1.626
15.05282,1.26,-0.843,1.557
15.063363,1.19,-0.673,1.801
15.073906,1.19,-0.624,1.525
15.084449,1.26,-0.774,1.569
15.094992,1.26,-0.45,1.342
15.105535,1.26,-0.186,1.46
15.116078,1.05,-0.669,1.375
15.126621,1.33,-0.876,1.338
15.137172,1.61,-1.095,1.371
15.147723,1.54,-0.969,1.464
15.158274,1.82,-1.451,1.379
15.168825,1.61,-1.533,1.436
15.179376,1.54,-1.257,1.484
15.189927,1.75,-1.281,1.622
15.200478,1.54,-1.533,1.436
15.211029,1.47,-1.889,1.444
15.22158,1.47,-1.934,1.294
15.232131,1.54,-1.35,1.61
15.242682,1.68,-1.407,1.529
15.253233,1.68,-1.281,1.622
15.263784,1.61,-0.932,1.257
15.274356,1.47,-0.669,1.375
15.284928,1.47,-0.531,1.399
15.2955,1.47,-0.774,1.569
15.306072,1.4,-0.592,1.744
15.316644,1.54,-0.742,1.788
15.327216,1.61,-1.261,1.91
15.337788,1.68,-1.277,2.405
15.34836,1.82,-1.61,2.275
15.358932,1.89,-1.837,1.951
15.369504,1.96,-1.845,1.594
15.380076,1.89,-1.865,1.306
15.390648,2.1,-1.93,0.868
15.401207,2.24,-1.687,0.698
15.411766,2.38,-1.744,0.617
15.422325,2.31,-1.622,1.136
15.432884,2.24,-1.07,1.233
15.443443,2.1,-0.924,1.614
15.454002,1.89,-0.142,1.61
15.464561,1.54,0.134,1.658
15.47512,1.47,0.077,1.577
15.485679,1.4,0.029,1.853
15.496238,1.19,-0.316,1.792
15.506797,1.47,-0.474,1.48
15.517356,1.4,-0.912,1.545
15.527915,1.33,-1.176,1.428
15.538491,1.26,-1.387,1.817
15.549067,1.33,-1.533,1.436
15.559643,1.12,-1.739,1.399
15.570219,0.98,-1.715,1.261
15.580795,0.98,-1.585,0.929
15.591371,0.98,-1.877,1.375
15.601947,0.77,-1.764,1.537
15.612523,1.05,-1.987,1.995
15.623099,0.84,-1.95,1.789
15.633675,0.84,-1.975,1.926
15.644251,1.05,-1.549,1.93
15.654827,1.47,-1.005,1.671
15.665403,1.54,-1.05,1.521
15.675979,1.82,-1.005,1.671
15.686552,1.82,-0.811,1.776
15.697125,2.1,-0.868,1.695
15.707698,2.17,-1.143,1.646
15.718271,2.24,-0.981,1.533
15.728844,2.1,-1.095,1.371
15.739417,1.96,-1.026,1.383
15.74999,1.82,-1.038,1.452
15.760563,1.75,-1.301,1.334
15.771136,1.61,-0.969,1.464
15.781709,1.47,-1.176,1.428
15.792282,1.33,-1.326,1.472
15.802855,1.4,-1.602,1.424
15.813401,1.4,-1.829,1.099
15.823947,1.68,-1.52,1.367
15.834493,1.19,-1.488,1.586
15.845039,1.26,-1.533,1.436
15.855585,1.61,-1.545,1.505
15.866131,1.61,-1.362,1.679
15.876677,1.4,-1.269,1.553
15.887223,1.54,-0.993,1.602
15.897769,1.54,-0.888,1.407
15.908315,1.68,-0.876,1.338
15.918861,1.61,-0.868,1.695
15.929407,1.19,-0.843,1.557
15.939953,1.05,-0.843,1.557
15.950479,1.26,-0.876,1.338
15.961005,1.4,-1.208,1.209
15.971531,1.05,-1.314,1.403
15.982057,0.84,-1.358,1.253
15.992583,0.84,-1.188,1.496
16.003109,1.19,-1.05,1.521
16.013635,0.77,-1.107,1.44
16.024161,1.19,-1.131,1.578
16.034687,1.05,-1.557,1.574
